"mmsi"	"imo"	"ship_name"	"ship_name_chi"	"hull_num"	"ship_type_chi"	"ship_class_chi"	"flight_line"	"longitude"	"aslatitude"	"speed"	"track"	"pos_datetime"
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.2865	14.81809	0.0	307.0	1659283418
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28653	14.818084	0.0	307.8	1659283594
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28649	14.818089	0.0	307.8	1659284495
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28656	14.818095	0.0	307.8	1659284856
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28656	14.818107	0.0	307.8	1659285755
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28658	14.81808	0.0	307.8	1659286656
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28653	14.818097	0.0	307.8	1659287196
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28652	14.818077	0.0	307.8	1659288096
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28649	14.818053	0.0	307.8	1659288816
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28653	14.818085	0.0	307.8	1659289536
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28652	14.818102	0.0	307.8	1659290256
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.286545	14.818089	0.0	307.8	1659290796
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28653	14.818107	0.0	307.8	1659291696
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.2866	14.81807	0.0	307.0	1659291878
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.286545	14.818087	0.0	307.8	1659292056
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28656	14.818085	0.0	307.8	1659292955
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28656	14.818133	0.0	307.8	1659293496
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28653	14.818095	0.0	307.8	1659294395
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28656	14.818107	0.0	307.8	1659294936
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.286575	14.818095	0.0	307.8	1659295656
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28651	14.8180485	0.0	307.8	1659296195
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28651	14.8180485	0.0	307.8	1659296197
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.2865	14.81806	0.0	307.0	1659296738
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28653	14.818089	0.0	307.8	1659297635
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28656	14.818045	0.0	307.8	1659298535
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.286545	14.818058	0.0	307.8	1659298896
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28652	14.8180485	0.0	307.8	1659299796
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.2866	14.81805	0.0	307.0	1659300518
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.286545	14.8180485	0.0	307.8	1659300696
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28656	14.8180685	0.0	307.8	1659301416
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28658	14.818064	0.0	307.8	1659301956
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.286575	14.81806	0.0	307.8	1659302676
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28661	14.8180485	0.0	307.8	1659303036
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28656	14.818067	0.0	307.8	1659303936
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.2866	14.81807	0.0	307.0	1659303938
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28656	14.818102	0.0	307.8	1659304835
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28653	14.818082	0.0	307.8	1659305196
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.286575	14.818084	0.0	307.8	1659306096
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28653	14.818064	0.0	307.8	1659306636
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.2865	14.8181	0.0	307.0	1659306998
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.286545	14.818078	0.0	307.8	1659307356
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28658	14.818109	0.0	307.8	1659308256
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28653	14.818084	0.0	307.8	1659308976
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28658	14.818093	0.0	307.8	1659309696
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28653	14.818105	0.0	307.8	1659310235
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28652	14.818084	0.0	307.8	1659310776
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.286575	14.818097999999999	0.0	307.8	1659311496
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.286545	14.81808	0.0	307.8	1659312036
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.286575	14.818093	0.0	307.8	1659312936
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.2866	14.81809	0.0	307.0	1659313118
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28658	14.818084	0.0	307.8	1659313656
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28658	14.818095	0.0	307.8	1659314196
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.28696	14.817285	2.3	152.2	1659315342
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.291695	14.811929	3.3	174.2	1659315901
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.29282	14.808023	1.4	114.0	1659316522
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.294106	14.80831	0.7	57.7	1659316831
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.2942	14.808365	0.7	54.8	1659316863
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.2942	14.808365	0.7	54.8	1659316863
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.2948	14.8088	0.0	51.0	1659321195
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.2948	14.8088	0.0	51.0	1659325695
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.29483	14.808777	0.0	51.9	1659332533
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.29483	14.808777	0.0	51.9	1659332533
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.2949	14.80881	0.0	51.0	1659335595
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.29483	14.808826	0.0	51.9	1659340378
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.29439	14.808278	2.0	242.3	1659342623
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.288025	14.809294	6.1	284.5	1659343233
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.27404	14.812293	9.2	282.2	1659343723
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.23099666666667	14.79679	10.6	229.0	1659344724
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.21101	14.76204	10.6	188.1	1659345603
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.2087	14.74673	19.076	188.0	1659345925
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.19976	14.727827	10.1	231.4	1659346308
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.19531833333333	14.724353333333333	10.1	233.0	1659346504
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.18386	14.715698333333334	10.2	234.0	1659346804
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.169	14.703478	10.4	216.0	1659347207
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.14752	14.698916	10.1	278.3	1659347704
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.10432	14.700025	10.2	293.9	1659348600
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.10432333333334	14.700025	10.2	295.0	1659348600
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.09238	14.708685	10.4	307.0	1659348904
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.081375	14.718482	10.4	314.0	1659349203
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.0496	14.749099	10.4	314.7	1659350104
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.039255	14.75974	10.6	316.0	1659350405
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.039255	14.75974	10.6	316.0	1659350405
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.02928	14.77086	10.7	320.4	1659350703
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.99663	14.801521	10.5	316.0	1659351603
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.97537	14.821897	10.5	313.0	1659352202
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.97537166666666	14.821896666666667	10.5	313.0	1659352202
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	120.1552	14.69786	18.705	277.0	1659352925
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.94257	14.852794	10.4	313.5	1659353123
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.92007	14.875109	10.3	317.9	1659353773
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.90173	14.893353	10.3	314.7	1659354303
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.90173	14.893353	10.3	314.7	1659354303
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.790344	15.001739	10.1	315.2	1659357505
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.733536	15.058632	10.2	314.7	1659359186
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.71447	15.07646	10.1	314.2	1659359735
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.68098	15.108655	10.2	313.7	1659360704
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.68098	15.108655	10.2	313.7	1659360704
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.63648	15.15178	10.1	315.7	1659362004
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.63647333333333	15.15178	10.1	314.0	1659362004
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.63648	15.15178	10.1	315.7	1659362004
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.605934	15.181963	10.3	314.2	1659362904
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.574295	15.212526	10.4	314.6	1659363815
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.56436	15.221867	10.4	313.3	1659364093
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.517784	15.2862835	10.6	328.6	1659365724
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.517785	15.286283333333333	10.6	325.0	1659365724
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.47616	15.325748	10.6	317.2	1659366884
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.47616	15.325748	10.6	317.2	1659366884
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.45544	15.363477	10.5	343.0	1659367785
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.45544	15.363476666666667	10.5	344.0	1659367785
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.452055	15.450018333333333	10.1	2.0	1659369625
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.45206	15.450018	10.1	0.7	1659369625
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.4622	15.505794	10.5	15.5	1659370804
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.46435	15.575015	10.7	1.6	1659372202
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.466064	15.629144	10.7	0.6	1659373294
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.466065	15.629143333333333	10.7	3.0	1659373294
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.4665	15.65438	20.002	359.0	1659373806
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.46635	15.671302	10.7	357.9	1659374144
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.466415	15.703683	10.8	1.8	1659374793
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.46581	15.745448	10.7	356.4	1659375623
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.465815	15.745448333333334	10.7	357.0	1659375623
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.46504	15.776022	10.8	12.3	1659376233
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.47732	15.819502	10.8	15.8	1659377123
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.47896	15.833656	10.7	351.2	1659377414
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.47646833333333	15.850821666666667	10.7	354.0	1659377764
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.473465	15.878777	10.7	354.1	1659378333
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.4712	15.90141	19.446	355.0	1659378796
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.4705	15.9082	10.5	354.8	1659378934
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.46772	15.936415	10.5	354.0	1659379515
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.467725	15.936415	10.5	354.0	1659379515
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.46356	15.98653	10.5	354.9	1659380543
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.46216	16.011415	10.4	357.5	1659381054
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.46127166666666	16.025466666666667	10.5	358.0	1659381342
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.46044	16.039692	10.5	357.2	1659381634
"303859000"	"9207077"	"USNS Mary Sears"	"玛丽·希尔斯号海洋测量船"	"T-AGS-65"	"调查船"	"探路者级调查船"	"303859000_1657503755"	119.45757	16.083431	10.6	355.7	1659382524
